,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.014792323112487793,0.03316393494606018,0.022972535341978073,0.01900370791554451,0.021883975714445114,0.04668566584587097,0.02221241220831871,0.01845046691596508,0.015843816101551056,0.01665012165904045,0.011125701479613781,0.01270720548927784,0.01930023916065693,0.03170190006494522,0.017127688974142075,0.020189061760902405,0.018980853259563446
1,0.023078350350260735,0.06716421246528625,0.036556925624608994,0.037410490214824677,0.03491446375846863,0.024284547194838524,0.01538172923028469,0.027780871838331223,0.02776990458369255,0.017278674989938736,0.026632633060216904,0.020921852439641953,0.020901039242744446,0.02822650969028473,0.025650104507803917,0.03810519725084305,0.046767137944698334
2,0.07646619528532028,0.02951694093644619,0.031149595975875854,0.07760824263095856,0.035351984202861786,0.06062551587820053,0.05369076877832413,0.06976774334907532,0.04394102096557617,0.053162943571805954,0.03438812121748924,0.053459879010915756,0.05645526573061943,0.0526391826570034,0.04228156805038452,0.052296232432127,0.030715472996234894
3,0.01944638043642044,0.022156015038490295,0.027276476845145226,0.019968926906585693,0.04501352459192276,0.022052347660064697,0.021863743662834167,0.024709805846214294,0.026710182428359985,0.0847976803779602,0.030162330716848373,0.02375689148902893,0.03100455179810524,0.030131392180919647,0.02683710679411888,0.027437113225460052,0.03479770943522453
4,0.029851704835891724,0.03756268322467804,0.030291249975562096,0.059144921600818634,0.037176892161369324,0.025614608079195023,0.028533583506941795,0.044199176132678986,0.037069667130708694,0.026288136839866638,0.03184176981449127,0.026998762041330338,0.028168488293886185,0.03454228490591049,0.026127737015485764,0.0325024276971817,0.05780553072690964
5,0.028649598360061646,0.05036812648177147,0.048888757824897766,0.04213777184486389,0.045417942106723785,0.04829331859946251,0.043543796986341476,0.0373014472424984,0.0545874647796154,0.029245108366012573,0.03673490509390831,0.03542988747358322,0.0370325967669487,0.04287504404783249,0.03357423096895218,0.03990788757801056,0.056442975997924805
6,0.04360606521368027,0.040768519043922424,0.032543085515499115,0.0421556681394577,0.03619813174009323,0.04563791677355766,0.032683439552783966,0.04086904227733612,0.03516577556729317,0.030431490391492844,0.041513554751873016,0.036189090460538864,0.03052171692252159,0.02870388887822628,0.02866351418197155,0.07136118412017822,0.04196546599268913
7,0.028407922014594078,0.055592939257621765,0.051528237760066986,0.06536318361759186,0.04449468106031418,0.04604264348745346,0.048813410103321075,0.038054049015045166,0.03681673854589462,0.029885556548833847,0.02273745648562908,0.03987070545554161,0.04659561067819595,0.06003907322883606,0.04161965101957321,0.037345584481954575,0.03824583813548088
8,0.035656340420246124,0.04938099533319473,0.03885055333375931,0.05136437341570854,0.04889696463942528,0.03608894348144531,0.0386614054441452,0.054367389529943466,0.04180062934756279,0.03757882118225098,0.06834139674901962,0.03775086998939514,0.0421479158103466,0.033925943076610565,0.036386359483003616,0.047782205045223236,0.06003086268901825
9,0.03068513795733452,0.03644562512636185,0.033038120716810226,0.03807881101965904,0.03661716729402542,0.036491066217422485,0.04357500001788139,0.03115466795861721,0.03970881551504135,0.03261445462703705,0.03438854217529297,0.05359850451350212,0.04030565544962883,0.02898602932691574,0.034103162586688995,0.03909716755151749,0.039696402847766876
10,0.031408462673425674,0.07280274480581284,0.12183980643749237,0.024855397641658783,0.037926606833934784,0.040333978831768036,0.030124306678771973,0.03357426077127457,0.050832465291023254,0.03165493160486221,0.0294373519718647,0.0390954427421093,0.0334659144282341,0.04397256299853325,0.03370460122823715,0.028723835945129395,0.028899505734443665
11,0.028802532702684402,0.036998093128204346,0.035622723400592804,0.028918027877807617,0.03659146651625633,0.03552372381091118,0.031657781451940536,0.03455387055873871,0.03600025177001953,0.03124987706542015,0.030938444659113884,0.03532831370830536,0.028096919879317284,0.03266749531030655,0.03089156560599804,0.038279589265584946,0.06717265397310257
12,0.01931743323802948,0.05483857914805412,0.059842389076948166,0.02040826342999935,0.04198377579450607,0.02200688049197197,0.022127024829387665,0.02480006217956543,0.054712750017642975,0.020953301340341568,0.020236901938915253,0.0198218896985054,0.01916072703897953,0.0270512904971838,0.022979890927672386,0.017242439091205597,0.024060841649770737
13,0.033916860818862915,0.04954467713832855,0.05648867040872574,0.03857402130961418,0.11751610040664673,0.037258125841617584,0.032926782965660095,0.04530371353030205,0.048640891909599304,0.03456968814134598,0.03819279372692108,0.03247259184718132,0.03707584738731384,0.03539818152785301,0.03102216124534607,0.0366952046751976,0.029088705778121948
14,0.04268432781100273,0.04441919922828674,0.04365814849734306,0.053236570209264755,0.04702189564704895,0.04684993252158165,0.04401084780693054,0.05199836939573288,0.045927684754133224,0.04141554236412048,0.041520923376083374,0.04551757872104645,0.035066865384578705,0.04096050560474396,0.03716901317238808,0.050416287034749985,0.04788528010249138
15,0.02685590833425522,0.027557944878935814,0.028161093592643738,0.03697989881038666,0.035974420607089996,0.02703610621392727,0.03385093808174133,0.029997359961271286,0.038548268377780914,0.024139180779457092,0.029049253091216087,0.028197869658470154,0.023207513615489006,0.03254934400320053,0.02547326311469078,0.03736739233136177,0.033174362033605576
16,0.03973746299743652,0.04846375435590744,0.04403684660792351,0.05174881964921951,0.046334415674209595,0.040583133697509766,0.03733115643262863,0.04720599576830864,0.04569648951292038,0.039771728217601776,0.047635890543460846,0.037356629967689514,0.047228604555130005,0.0433962345123291,0.042944978922605515,0.04119211062788963,0.03882139176130295
17,0.013471505604684353,0.03197970986366272,0.024577662348747253,0.022939682006835938,0.02305114082992077,0.023541776463389397,0.017091264948248863,0.022606175392866135,0.02761659026145935,0.015664486214518547,0.08201085031032562,0.017209341749548912,0.02361398935317993,0.02128242328763008,0.027132829651236534,0.022371573373675346,0.019577106460928917
